"gutenberg_id" "text"
55 "So I have to stay shut up in these rooms all day, and it gets tiresome."
55 "I’d much rather go back to Kansas with you and be in a circus again.”"
55 ""
55 "“I shall be glad to have your company,” said Dorothy."
55 ""
55 "“Thank you,” he answered. “Now, if you will help me sew the silk"
55 "together, we will begin to work on our balloon.”"
55 ""
55 "So Dorothy took a needle and thread, and as fast as Oz cut the strips"
55 "of silk into proper shape the girl sewed them neatly together. First"
55 "there was a strip of light green silk, then a strip of dark green and"
55 "then a strip of emerald green; for Oz had a fancy to make the balloon"
55 "in different shades of the color about them. It took three days to sew"
55 "all the strips together, but when it was finished they had a big bag of"
55 "green silk more than twenty feet long."
55 ""
55 "Then Oz painted it on the inside with a coat of thin glue, to make it"
55 "airtight, after which he announced that the balloon was ready."
55 ""
55 "“But we must have a basket to ride in,” he said. So he sent the soldier"
55 "with the green whiskers for a big clothes basket, which he fastened"
55 "with many ropes to the bottom of the balloon."
55 ""
55 "When it was all ready, Oz sent word to his people that he was going to"
55 "make a visit to a great brother Wizard who lived in the clouds. The"
55 "news spread rapidly throughout the city and everyone came to see the"
55 "wonderful sight."
55 ""
55 "Oz ordered the balloon carried out in front of the Palace, and the"
55 "people gazed upon it with much curiosity. The Tin Woodman had chopped a"
55 "big pile of wood, and now he made a fire of it, and Oz held the bottom"
55 "of the balloon over the fire so that the hot air that arose from it"
55 "would be caught in the silken bag. Gradually the balloon swelled out"
55 "and rose into the air, until finally the basket just touched the"
55 "ground."
55 ""
55 "Then Oz got into the basket and said to all the people in a loud voice:"
55 ""
55 "“I am now going away to make a visit. While I am gone the Scarecrow"
55 "will rule over you. I command you to obey him as you would me.”"
55 ""
55 "The balloon was by this time tugging hard at the rope that held it to"
55 "the ground, for the air within it was hot, and this made it so much"
55 "lighter in weight than the air without that it pulled hard to rise into"
55 "the sky."
55 ""
55 "“Come, Dorothy!” cried the Wizard. “Hurry up, or the balloon will fly"
55 "away.”"
55 ""
55 "“I can’t find Toto anywhere,” replied Dorothy, who did not wish to"
55 "leave her little dog behind. Toto had run into the crowd to bark at a"
55 "kitten, and Dorothy at last found him. She picked him up and ran"
55 "towards the balloon."
55 ""
55 "She was within a few steps of it, and Oz was holding out his hands to"
55 "help her into the basket, when, crack! went the ropes, and the balloon"
55 "rose into the air without her."
55 ""
55 "“Come back!” she screamed. “I want to go, too!”"
55 ""
55 "“I can’t come back, my dear,” called Oz from the basket. “Good-bye!”"
55 ""
55 "“Good-bye!” shouted everyone, and all eyes were turned upward to where"
55 "the Wizard was riding in the basket, rising every moment farther and"
55 "farther into the sky."
55 ""
55 "And that was the last any of them ever saw of Oz, the Wonderful Wizard,"
55 "though he may have reached Omaha safely, and be there now, for all we"
55 "know. But the people remembered him lovingly, and said to one another:"
55 ""
55 "“Oz was always our friend. When he was here he built for us this"
55 "beautiful Emerald City, and now he is gone he has left the Wise"
55 "Scarecrow to rule over us.”"
55 ""
55 "Still, for many days they grieved over the loss of the Wonderful"
55 "Wizard, and would not be comforted."
55 ""
55 ""
55 ""
55 ""
55 "<Chapter XVIII"
55 "Away to the South>"
55 ""
55 ""
55 "Dorothy wept bitterly at the passing of her hope to get home to Kansas"
55 "again; but when she thought it all over she was glad she had not gone"
55 "up in a balloon. And she also felt sorry at losing Oz, and so did her"
55 "companions."
55 ""
55 "The Tin Woodman came to her and said:"
55 ""
55 "“Truly I should be ungrateful if I failed to mourn for the man who gave"
55 "me my lovely heart. I should like to cry a little because Oz is gone,"
55 "if you will kindly wipe away my tears, so that I shall not rust.”"
55 ""
55 "“With pleasure,” she answered, and brought a towel at once. Then the"
55 "Tin Woodman wept for several minutes, and she watched the tears"
55 "carefully and wiped them away with the towel. When he had finished, he"
55 "thanked her kindly and oiled himself thoroughly with his jeweled"
55 "oil-can, to guard against mishap."
55 ""
55 "The Scarecrow was now the ruler of the Emerald City, and although he"
55 "was not a Wizard the people were proud of him. “For,” they said, “there"
55 "is not another city in all the world that is ruled by a stuffed man.”"
55 "And, so far as they knew, they were quite right."
55 ""
55 "The morning after the balloon had gone up with Oz, the four travelers"
55 "met in the Throne Room and talked matters over. The Scarecrow sat in"
55 "the big throne and the others stood respectfully before him."
55 ""
55 "“We are not so unlucky,” said the new ruler, “for this Palace and the"
55 "Emerald City belong to us, and we can do just as we please. When I"
55 "remember that a short time ago I was up on a pole in a farmer’s"
55 "cornfield, and that now I am the ruler of this beautiful City, I am"
55 "quite satisfied with my lot.”"
55 ""
55 "“I also,” said the Tin Woodman, “am well-pleased with my new heart;"
55 "and, really, that was the only thing I wished in all the world.”"
55 ""
55 "“For my part, I am content in knowing I am as brave as any beast that"
55 "ever lived, if not braver,” said the Lion modestly."
55 ""
55 "“If Dorothy would only be contented to live in the Emerald City,”"
55 "continued the Scarecrow, “we might all be happy together.”"
55 ""
55 "“But I don’t want to live here,” cried Dorothy. “I want to go to"
55 "Kansas, and live with Aunt Em and Uncle Henry.”"
55 ""
55 "“Well, then, what can be done?” inquired the Woodman."
55 ""
55 "The Scarecrow decided to think, and he thought so hard that the pins"
55 "and needles began to stick out of his brains. Finally he said:"
55 ""
55 "“Why not call the Winged Monkeys, and ask them to carry you over the"
55 "desert?”"
55 ""
55 "“I never thought of that!” said Dorothy joyfully. “It’s just the thing."
55 "I’ll go at once for the Golden Cap.”"
55 ""
55 "When she brought it into the Throne Room she spoke the magic words, and"
55 "soon the band of Winged Monkeys flew in through the open window and"
55 "stood beside her."
55 ""
55 "“This is the second time you have called us,” said the Monkey King,"
55 "bowing before the little girl. “What do you wish?”"
55 ""
55 "“I want you to fly with me to Kansas,” said Dorothy."
55 ""
55 "But the Monkey King shook his head."
55 ""
55 "“That cannot be done,” he said. “We belong to this country alone, and"
55 "cannot leave it. There has never been a Winged Monkey in Kansas yet,"
55 "and I suppose there never will be, for they don’t belong there. We"
55 "shall be glad to serve you in any way in our power, but we cannot cross"
55 "the desert. Good-bye.”"
55 ""
55 "And with another bow, the Monkey King spread his wings and flew away"
55 "through the window, followed by all his band."
55 ""
55 "Dorothy was ready to cry with disappointment. “I have wasted the charm"
55 "of the Golden Cap to no purpose,” she said, “for the Winged Monkeys"
55 "cannot help me.”"
55 ""
55 "“It is certainly too bad!” said the tender-hearted Woodman."
55 ""
55 "The Scarecrow was thinking again, and his head bulged out so horribly"
55 "that Dorothy feared it would burst."
55 ""
55 "“Let us call in the soldier with the green whiskers,” he said, “and ask"
55 "his advice.”"
55 ""
55 "So the soldier was summoned and entered the Throne Room timidly, for"
55 "while Oz was alive he never was allowed to come farther than the door."
55 ""
55 "“This little girl,” said the Scarecrow to the soldier, “wishes to cross"
55 "the desert. How can she do so?”"
55 ""
55 "“I cannot tell,” answered the soldier, “for nobody has ever crossed the"
55 "desert, unless it is Oz himself.”"
55 ""
55 "“Is there no one who can help me?” asked Dorothy earnestly."
55 ""
55 "“Glinda might,” he suggested."
55 ""
55 "“Who is Glinda?” inquired the Scarecrow."
55 ""
55 "“The Witch of the South. She is the most powerful of all the Witches,"
55 "and rules over the Quadlings. Besides, her castle stands on the edge of"
55 "the desert, so she may know a way to cross it.”"
55 ""
55 "“Glinda is a Good Witch, isn’t she?” asked the child."
55 ""
55 "“The Quadlings think she is good,” said the soldier, “and she is kind"
55 "to everyone. I have heard that Glinda is a beautiful woman, who knows"
55 "how to keep young in spite of the many years she has lived.”"
55 ""
55 "“How can I get to her castle?” asked Dorothy."
55 ""
55 "“The road is straight to the South,” he answered, “but it is said to be"
55 "full of dangers to travelers. There are wild beasts in the woods, and a"
55 "race of queer men who do not like strangers to cross their country. For"
55 "this reason none of the Quadlings ever come to the Emerald City.”"
55 ""
55 "The soldier then left them and the Scarecrow said:"
55 ""
55 "“It seems, in spite of dangers, that the best thing Dorothy can do is"
55 "to travel to the Land of the South and ask Glinda to help her. For, of"
55 "course, if Dorothy stays here she will never get back to Kansas.”"
55 ""
55 "“You must have been thinking again,” remarked the Tin Woodman."
55 ""
55 "“I have,” said the Scarecrow."
55 ""
55 "“I shall go with Dorothy,” declared the Lion, “for I am tired of your"
55 "city and long for the woods and the country again. I am really a wild"
55 "beast, you know. Besides, Dorothy will need someone to protect her.”"
55 ""
55 "“That is true,” agreed the Woodman. “My axe may be of service to her;"
55 "so I also will go with her to the Land of the South.”"
55 ""
55 "“When shall we start?” asked the Scarecrow."
55 ""
55 "“Are you going?” they asked, in surprise."
55 ""
55 "“Certainly. If it wasn’t for Dorothy I should never have had brains."
55 "She lifted me from the pole in the cornfield and brought me to the"
55 "Emerald City. So my good luck is all due to her, and I shall never"
55 "leave her until she starts back to Kansas for good and all.”"
55 ""
55 "“Thank you,” said Dorothy gratefully. “You are all very kind to me. But"
55 "I should like to start as soon as possible.”"
55 ""
55 "“We shall go tomorrow morning,” returned the Scarecrow. “So now let us"
55 "all get ready, for it will be a long journey.”"
55 ""
55 ""
55 ""
55 ""
55 "<Chapter XIX"
55 "Attacked by the Fighting Trees>"
55 ""
55 ""
55 "The next morning Dorothy kissed the pretty green girl good-bye, and"
55 "they all shook hands with the soldier with the green whiskers, who had"
55 "walked with them as far as the gate. When the Guardian of the Gate saw"
55 "them again he wondered greatly that they could leave the beautiful City"
55 "to get into new trouble. But he at once unlocked their spectacles,"
55 "which he put back into the green box, and gave them many good wishes to"
55 "carry with them."
55 ""
55 "“You are now our ruler,” he said to the Scarecrow; “so you must come"
55 "back to us as soon as possible.”"
55 ""
55 "“I certainly shall if I am able,” the Scarecrow replied; “but I must"
55 "help Dorothy to get home, first.”"
55 ""
55 "As Dorothy bade the good-natured Guardian a last farewell she said:"
55 ""
55 "“I have been very kindly treated in your lovely City, and everyone has"
55 "been good to me. I cannot tell you how grateful I am.”"
55 ""
55 "“Don’t try, my dear,” he answered. “We should like to keep you with us,"
55 "but if it is your wish to return to Kansas, I hope you will find a"
55 "way.” He then opened the gate of the outer wall, and they walked forth"
55 "and started upon their journey."
55 ""
55 "The sun shone brightly as our friends turned their faces toward the"
55 "Land of the South. They were all in the best of spirits, and laughed"
55 "and chatted together. Dorothy was once more filled with the hope of"
55 "getting home, and the Scarecrow and the Tin Woodman were glad to be of"
55 "use to her. As for the Lion, he sniffed the fresh air with delight and"
55 "whisked his tail from side to side in pure joy at being in the country"
55 "again, while Toto ran around them and chased the moths and butterflies,"
55 "barking merrily all the time."
55 ""
55 "“City life does not agree with me at all,” remarked the Lion, as they"
55 "walked along at a brisk pace. “I have lost much flesh since I lived"
55 "there, and now I am anxious for a chance to show the other beasts how"
55 "courageous I have grown.”"
55 ""
55 "They now turned and took a last look at the Emerald City. All they"
55 "could see was a mass of towers and steeples behind the green walls, and"
55 "high up above everything the spires and dome of the Palace of Oz."
55 ""
55 "“Oz was not such a bad Wizard, after all,” said the Tin Woodman, as he"
55 "felt his heart rattling around in his breast."
55 ""
55 "“He knew how to give me brains, and very good brains, too,” said the"
55 "Scarecrow."
55 ""
55 "“If Oz had taken a dose of the same courage he gave me,” added the"
55 "Lion, “he would have been a brave man.”"
55 ""
55 "Dorothy said nothing. Oz had not kept the promise he made her, but he"
55 "had done his best, so she forgave him. As he said, he was a good man,"
55 "even if he was a bad Wizard."
55 ""
55 "The first day’s journey was through the green fields and bright flowers"
55 "that stretched about the Emerald City on every side. They slept that"
55 "night on the grass, with nothing but the stars over them; and they"
55 "rested very well indeed."
55 ""
55 "In the morning they traveled on until they came to a thick wood. There"
55 "was no way of going around it, for it seemed to extend to the right and"
55 "left as far as they could see; and, besides, they did not dare change"
55 "the direction of their journey for fear of getting lost. So they looked"
55 "for the place where it would be easiest to get into the forest."
55 ""
55 "The Scarecrow, who was in the lead, finally discovered a big tree with"
55 "such wide-spreading branches that there was room for the party to pass"
55 "underneath. So he walked forward to the tree, but just as he came under"
55 "the first branches they bent down and twined around him, and the next"
55 "minute he was raised from the ground and flung headlong among his"
55 "fellow travelers."
55 ""
55 "This did not hurt the Scarecrow, but it surprised him, and he looked"
55 "rather dizzy when Dorothy picked him up."
55 ""
55 "“Here is another space between the trees,” called the Lion."
55 ""
55 "“Let me try it first,” said the Scarecrow, “for it doesn’t hurt me to"
55 "get thrown about.” He walked up to another tree, as he spoke, but its"
55 "branches immediately seized him and tossed him back again."
55 ""
55 "“This is strange,” exclaimed Dorothy. “What shall we do?”"
55 ""
55 "“The trees seem to have made up their minds to fight us, and stop our"
55 "journey,” remarked the Lion."
55 ""
55 "“I believe I will try it myself,” said the Woodman, and shouldering his"
55 "axe, he marched up to the first tree that had handled the Scarecrow so"
55 "roughly. When a big branch bent down to seize him the Woodman chopped"
55 "at it so fiercely that he cut it in two. At once the tree began shaking"
55 "all its branches as if in pain, and the Tin Woodman passed safely under"
55 "it."
55 ""
55 "“Come on!” he shouted to the others. “Be quick!” They all ran forward"
55 "and passed under the tree without injury, except Toto, who was caught"
55 "by a small branch and shaken until he howled. But the Woodman promptly"
55 "chopped off the branch and set the little dog free."
55 ""
55 "The other trees of the forest did nothing to keep them back, so they"
55 "made up their minds that only the first row of trees could bend down"
55 "their branches, and that probably these were the policemen of the"
55 "forest, and given this wonderful power in order to keep strangers out"
55 "of it."
55 ""
55 "The four travelers walked with ease through the trees until they came"
55 "to the farther edge of the wood. Then, to their surprise, they found"
55 "before them a high wall which seemed to be made of white china. It was"
55 "smooth, like the surface of a dish, and higher than their heads."
55 ""
55 "“What shall we do now?” asked Dorothy."
55 ""
55 "“I will make a ladder,” said the Tin Woodman, “for we certainly must"
55 "climb over the wall.”"
55 ""
55 ""
55 ""
55 ""
55 "<Chapter XX"
55 "The Dainty China Country>"
55 ""
55 ""
55 "While the Woodman was making a ladder from wood which he found in the"
55 "forest Dorothy lay down and slept, for she was tired by the long walk."
55 "The Lion also curled himself up to sleep and Toto lay beside him."
55 ""
55 "The Scarecrow watched the Woodman while he worked, and said to him:"
55 ""
55 "“I cannot think why this wall is here, nor what it is made of.”"
55 ""
55 "“Rest your brains and do not worry about the wall,” replied the"
55 "Woodman. “When we have climbed over it, we shall know what is on the"
55 "other side.”"
55 ""
55 "After a time the ladder was finished. It looked clumsy, but the Tin"
55 "Woodman was sure it was strong and would answer their purpose. The"
55 "Scarecrow waked Dorothy and the Lion and Toto, and told them that the"
55 "ladder was ready. The Scarecrow climbed up the ladder first, but he was"
55 "so awkward that Dorothy had to follow close behind and keep him from"
55 "falling off. When he got his head over the top of the wall the"
55 "Scarecrow said, “Oh, my!”"
55 ""
55 "“Go on,” exclaimed Dorothy."
55 ""
55 "So the Scarecrow climbed farther up and sat down on the top of the"
55 "wall, and Dorothy put her head over and cried, “Oh, my!” just as the"
55 "Scarecrow had done."
55 ""
55 "Then Toto came up, and immediately began to bark, but Dorothy made him"
55 "be still."
55 ""
55 "The Lion climbed the ladder next, and the Tin Woodman came last; but"
55 "both of them cried, “Oh, my!” as soon as they looked over the wall."
55 "When they were all sitting in a row on the top of the wall, they looked"
55 "down and saw a strange sight."
55 ""
55 "Before them was a great stretch of country having a floor as smooth and"
55 "shining and white as the bottom of a big platter. Scattered around were"
55 "many houses made entirely of china and painted in the brightest colors."
55 "These houses were quite small, the biggest of them reaching only as"
55 "high as Dorothy’s waist. There were also pretty little barns, with"
55 "china fences around them; and many cows and sheep and horses and pigs"
55 "and chickens, all made of china, were standing about in groups."
55 ""
55 "But the strangest of all were the people who lived in this queer"
55 "country. There were milkmaids and shepherdesses, with brightly colored"
55 "bodices and golden spots all over their gowns; and princesses with most"
55 "gorgeous frocks of silver and gold and purple; and shepherds dressed in"
55 "knee breeches with pink and yellow and blue stripes down them, and"
55 "golden buckles on their shoes; and princes with jeweled crowns upon"
55 "their heads, wearing ermine robes and satin doublets; and funny clowns"
55 "in ruffled gowns, with round red spots upon their cheeks and tall,"
55 "pointed caps. And, strangest of all, these people were all made of"
55 "china, even to their clothes, and were so small that the tallest of"
55 "them was no higher than Dorothy’s knee."
55 ""
55 "No one did so much as look at the travelers at first, except one little"
55 "purple china dog with an extra-large head, which came to the wall and"
55 "barked at them in a tiny voice, afterwards running away again."
55 ""
55 "“How shall we get down?” asked Dorothy."
55 ""
55 "They found the ladder so heavy they could not pull it up, so the"
55 "Scarecrow fell off the wall and the others jumped down upon him so that"
55 "the hard floor would not hurt their feet. Of course they took pains not"
55 "to light on his head and get the pins in their feet. When all were"
55 "safely down they picked up the Scarecrow, whose body was quite"
55 "flattened out, and patted his straw into shape again."
55 ""
55 "“We must cross this strange place in order to get to the other side,”"
55 "said Dorothy, “for it would be unwise for us to go any other way except"
55 "due South.”"
55 ""
55 "They began walking through the country of the china people, and the"
55 "first thing they came to was a china milkmaid milking a china cow. As"
55 "they drew near, the cow suddenly gave a kick and kicked over the stool,"
55 "the pail, and even the milkmaid herself, and all fell on the china"
55 "ground with a great clatter."
55 ""
55 "Dorothy was shocked to see that the cow had broken her leg off, and"
55 "that the pail was lying in several small pieces, while the poor"
55 "milkmaid had a nick in her left elbow."
55 ""
55 "“There!” cried the milkmaid angrily. “See what you have done! My cow"
55 "has broken her leg, and I must take her to the mender’s shop and have"
55 "it glued on again. What do you mean by coming here and frightening my"
55 "cow?”"
55 ""
55 "“I’m very sorry,” returned Dorothy. “Please forgive us.”"
55 ""
55 "But the pretty milkmaid was much too vexed to make any answer. She"
55 "picked up the leg sulkily and led her cow away, the poor animal limping"
55 "on three legs. As she left them the milkmaid cast many reproachful"
55 "glances over her shoulder at the clumsy strangers, holding her nicked"
55 "elbow close to her side."
55 ""
55 "Dorothy was quite grieved at this mishap."
55 ""
55 "“We must be very careful here,” said the kind-hearted Woodman, “or we"
55 "may hurt these pretty little people so they will never get over it.”"
55 ""
55 "A little farther on Dorothy met a most beautifully dressed young"
55 "Princess, who stopped short as she saw the strangers and started to run"
55 "away."
55 ""
55 "Dorothy wanted to see more of the Princess, so she ran after her. But"
55 "the china girl cried out:"
55 ""
55 "“Don’t chase me! Don’t chase me!”"
55 ""
55 "She had such a frightened little voice that Dorothy stopped and said,"
55 "“Why not?”"
55 ""
55 "“Because,” answered the Princess, also stopping, a safe distance away,"
55 "“if I run I may fall down and break myself.”"
55 ""
55 "“But could you not be mended?” asked the girl."
55 ""
55 "“Oh, yes; but one is never so pretty after being mended, you know,”"
55 "replied the Princess."
55 ""
55 "“I suppose not,” said Dorothy."
55 ""
55 "“Now there is Mr. Joker, one of our clowns,” continued the china lady,"
55 "“who is always trying to stand upon his head. He has broken himself so"
55 "often that he is mended in a hundred places, and doesn’t look at all"
55 "pretty. Here he comes now, so you can see for yourself.”"
55 ""
55 "Indeed, a jolly little clown came walking toward them, and Dorothy"
55 "could see that in spite of his pretty clothes of red and yellow and"
55 "green he was completely covered with cracks, running every which way"
55 "and showing plainly that he had been mended in many places."
55 ""
55 "The Clown put his hands in his pockets, and after puffing out his"
55 "cheeks and nodding his head at them saucily, he said:"
55 ""
55 "    “My lady fair,"
55 "   Why do you stare"
55 "At poor old Mr. Joker?"
55 "    You’re quite as stiff"
55 "    And prim as if"
55 "You’d eaten up a poker!”"
55 ""
55 ""
55 "“Be quiet, sir!” said the Princess. “Can’t you see these are strangers,"
55 "and should be treated with respect?”"
55 ""
55 "“Well, that’s respect, I expect,” declared the Clown, and immediately"
55 "stood upon his head."
55 ""
55 "“Don’t mind Mr. Joker,” said the Princess to Dorothy. “He is"
55 "considerably cracked in his head, and that makes him foolish.”"
55 ""
55 "“Oh, I don’t mind him a bit,” said Dorothy. “But you are so beautiful,”"
55 "she continued, “that I am sure I could love you dearly. Won’t you let"
55 "me carry you back to Kansas, and stand you on Aunt Em’s mantel? I could"
55 "carry you in my basket.”"
55 ""
55 "“That would make me very unhappy,” answered the china Princess. “You"
55 "see, here in our country we live contentedly, and can talk and move"
55 "around as we please. But whenever any of us are taken away our joints"
55 "at once stiffen, and we can only stand straight and look pretty. Of"
55 "course that is all that is expected of us when we are on mantels and"
55 "cabinets and drawing-room tables, but our lives are much pleasanter"
55 "here in our own country.”"
55 ""
55 "“I would not make you unhappy for all the world!” exclaimed Dorothy."
55 "“So I’ll just say good-bye.”"
55 ""
55 "“Good-bye,” replied the Princess."
55 ""
55 "They walked carefully through the china country. The little animals and"
55 "all the people scampered out of their way, fearing the strangers would"
55 "break them, and after an hour or so the travelers reached the other"
55 "side of the country and came to another china wall."
55 ""
55 "It was not so high as the first, however, and by standing upon the"
55 "Lion’s back they all managed to scramble to the top. Then the Lion"
55 "gathered his legs under him and jumped on the wall; but just as he"
55 "jumped, he upset a china church with his tail and smashed it all to"
55 "pieces."
55 ""
55 "“That was too bad,” said Dorothy, “but really I think we were lucky in"
55 "not doing these little people more harm than breaking a cow’s leg and a"
55 "church. They are all so brittle!”"
55 ""
55 "“They are, indeed,” said the Scarecrow, “and I am thankful I am made of"
55 "straw and cannot be easily damaged. There are worse things in the world"
55 "than being a Scarecrow.”"
55 ""
55 ""
55 ""
55 ""
55 "<Chapter XXI"
55 "The Lion Becomes the King of Beasts>"
55 ""
55 ""
55 "After climbing down from the china wall the travelers found themselves"
55 "in a disagreeable country, full of bogs and marshes and covered with"
55 "tall, rank grass. It was difficult to walk without falling into muddy"
55 "holes, for the grass was so thick that it hid them from sight. However,"
55 "by carefully picking their way, they got safely along until they"
55 "reached solid ground. But here the country seemed wilder than ever, and"
55 "after a long and tiresome walk through the underbrush they entered"
55 "another forest, where the trees were bigger and older than any they had"
55 "ever seen."
55 ""
55 "“This forest is perfectly delightful,” declared the Lion, looking"
55 "around him with joy. “Never have I seen a more beautiful place.”"
55 ""
55 "“It seems gloomy,” said the Scarecrow."
55 ""
55 "“Not a bit of it,” answered the Lion. “I should like to live here all"
55 "my life. See how soft the dried leaves are under your feet and how rich"
55 "and green the moss is that clings to these old trees. Surely no wild"
55 "beast could wish a pleasanter home.”"
55 ""
55 "“Perhaps there are wild beasts in the forest now,” said Dorothy."
55 ""
55 "“I suppose there are,” returned the Lion, “but I do not see any of them"
55 "about.”"
55 ""
55 "They walked through the forest until it became too dark to go any"
55 "farther. Dorothy and Toto and the Lion lay down to sleep, while the"
55 "Woodman and the Scarecrow kept watch over them as usual."
55 ""
55 "When morning came, they started again. Before they had gone far they"
55 "heard a low rumble, as of the growling of many wild animals. Toto"
55 "whimpered a little, but none of the others was frightened, and they"
55 "kept along the well-trodden path until they came to an opening in the"
55 "wood, in which were gathered hundreds of beasts of every variety. There"
55 "were tigers and elephants and bears and wolves and foxes and all the"
55 "others in the natural history, and for a moment Dorothy was afraid. But"
55 "the Lion explained that the animals were holding a meeting, and he"
55 "judged by their snarling and growling that they were in great trouble."
55 ""
55 "As he spoke several of the beasts caught sight of him, and at once the"
55 "great assemblage hushed as if by magic. The biggest of the tigers came"
55 "up to the Lion and bowed, saying:"
55 ""
55 "“Welcome, O King of Beasts! You have come in good time to fight our"
55 "enemy and bring peace to all the animals of the forest once more.”"
55 ""
55 "“What is your trouble?” asked the Lion quietly."
55 ""
55 "“We are all threatened,” answered the tiger, “by a fierce enemy which"
55 "has lately come into this forest. It is a most tremendous monster, like"
55 "a great spider, with a body as big as an elephant and legs as long as a"
55 "tree trunk. It has eight of these long legs, and as the monster crawls"
55 "through the forest he seizes an animal with a leg and drags it to his"
55 "mouth, where he eats it as a spider does a fly. Not one of us is safe"
55 "while this fierce creature is alive, and we had called a meeting to"
55 "decide how to take care of ourselves when you came among us.”"
55 ""
55 "The Lion thought for a moment."
55 ""
55 "“Are there any other lions in this forest?” he asked."
55 ""
55 "“No; there were some, but the monster has eaten them all. And, besides,"
55 "they were none of them nearly so large and brave as you.”"
55 ""
55 "“If I put an end to your enemy, will you bow down to me and obey me as"
55 "King of the Forest?” inquired the Lion."
55 ""
55 "“We will do that gladly,” returned the tiger; and all the other beasts"
55 "roared with a mighty roar: “We will!”"
55 ""
55 "“Where is this great spider of yours now?” asked the Lion."
55 ""
55 "“Yonder, among the oak trees,” said the tiger, pointing with his"
55 "forefoot."
55 ""
55 "“Take good care of these friends of mine,” said the Lion, “and I will"
55 "go at once to fight the monster.”"
55 ""
55 "He bade his comrades good-bye and marched proudly away to do battle"
55 "with the enemy."
55 ""
55 "The great spider was lying asleep when the Lion found him, and it"
55 "looked so ugly that its foe turned up his nose in disgust. Its legs"
55 "were quite as long as the tiger had said, and its body covered with"
55 "coarse black hair. It had a great mouth, with a row of sharp teeth a"
55 "foot long; but its head was joined to the pudgy body by a neck as"
55 "slender as a wasp’s waist. This gave the Lion a hint of the best way to"
55 "attack the creature, and as he knew it was easier to fight it asleep"
55 "than awake, he gave a great spring and landed directly upon the"
55 "monster’s back. Then, with one blow of his heavy paw, all armed with"
55 "sharp claws, he knocked the spider’s head from its body. Jumping down,"
55 "he watched it until the long legs stopped wiggling, when he knew it was"
55 "quite dead."
55 ""
55 "The Lion went back to the opening where the beasts of the forest were"
55 "waiting for him and said proudly:"
55 ""
55 "“You need fear your enemy no longer.”"
55 ""
55 "Then the beasts bowed down to the Lion as their King, and he promised"
55 "to come back and rule over them as soon as Dorothy was safely on her"
55 "way to Kansas."
55 ""
55 ""
55 ""
55 ""
55 "<Chapter XXII"
55 "The Country of the Quadlings>"
55 ""
55 ""
55 "The four travelers passed through the rest of the forest in safety, and"
55 "when they came out from its gloom saw before them a steep hill, covered"
55 "from top to bottom with great pieces of rock."
55 ""
55 "“That will be a hard climb,” said the Scarecrow, “but we must get over"
55 "the hill, nevertheless.”"
55 ""
55 "So he led the way and the others followed. They had nearly reached the"
55 "first rock when they heard a rough voice cry out, “Keep back!”"
55 ""
55 "“Who are you?” asked the Scarecrow."
55 ""
55 "Then a head showed itself over the rock and the same voice said, “This"
55 "hill belongs to us, and we don’t allow anyone to cross it.”"
55 ""
55 "“But we must cross it,” said the Scarecrow. “We’re going to the country"
55 "of the Quadlings.”"
55 ""
55 "“But you shall not!” replied the voice, and there stepped from behind"
55 "the rock the strangest man the travelers had ever seen."
55 ""
55 "He was quite short and stout and had a big head, which was flat at the"
55 "top and supported by a thick neck full of wrinkles. But he had no arms"
55 "at all, and, seeing this, the Scarecrow did not fear that so helpless a"
55 "creature could prevent them from climbing the hill. So he said, “I’m"
55 "sorry not to do as you wish, but we must pass over your hill whether"
55 "you like it or not,” and he walked boldly forward."
55 ""
55 "As quick as lightning the man’s head shot forward and his neck"
55 "stretched out until the top of the head, where it was flat, struck the"
55 "Scarecrow in the middle and sent him tumbling, over and over, down the"
55 "hill. Almost as quickly as it came the head went back to the body, and"
55 "the man laughed harshly as he said, “It isn’t as easy as you think!”"
55 ""
55 "A chorus of boisterous laughter came from the other rocks, and Dorothy"
55 "saw hundreds of the armless Hammer-Heads upon the hillside, one behind"
55 "every rock."
55 ""
55 "The Lion became quite angry at the laughter caused by the Scarecrow’s"
55 "mishap, and giving a loud roar that echoed like thunder, he dashed up"
55 "the hill."
55 ""
55 "Again a head shot swiftly out, and the great Lion went rolling down the"
55 "hill as if he had been struck by a cannon ball."
55 ""
55 "Dorothy ran down and helped the Scarecrow to his feet, and the Lion"
55 "came up to her, feeling rather bruised and sore, and said, “It is"
55 "useless to fight people with shooting heads; no one can withstand"
55 "them.”"
55 ""
55 "“What can we do, then?” she asked."
55 ""
55 "“Call the Winged Monkeys,” suggested the Tin Woodman. “You have still"
55 "the right to command them once more.”"
55 ""
55 "“Very well,” she answered, and putting on the Golden Cap she uttered"
55 "the magic words. The Monkeys were as prompt as ever, and in a few"
55 "moments the entire band stood before her."
55 ""
55 "“What are your commands?” inquired the King of the Monkeys, bowing low."
55 ""
55 "“Carry us over the hill to the country of the Quadlings,” answered the"
55 "girl."
55 ""
55 "“It shall be done,” said the King, and at once the Winged Monkeys"
55 "caught the four travelers and Toto up in their arms and flew away with"
55 "them. As they passed over the hill the Hammer-Heads yelled with"
55 "vexation, and shot their heads high in the air, but they could not"
55 "reach the Winged Monkeys, which carried Dorothy and her comrades safely"
55 "over the hill and set them down in the beautiful country of the"
55 "Quadlings."
55 ""
